day,hour,minute,temperature_C,power_W,pmv
196,21,60,25.43,0.0,0.72
196,22,10,25.45,0.0,0.73
196,22,20,25.47,0.0,0.74
196,22,30,25.5,0.0,0.75
196,22,40,25.52,0.0,0.76
196,22,50,25.54,0.0,0.77
196,22,60,25.57,0.0,0.78
196,23,10,25.65,0.0,0.83
196,23,20,25.7,0.0,0.85
196,23,30,25.72,0.0,0.86
196,23,40,25.74,0.0,0.87
196,23,50,25.75,0.0,0.87
196,23,60,25.76,0.0,0.88
197,0,10,25.75,0.0,0.87
197,0,20,25.72,0.0,0.86
197,0,30,25.7,0.0,0.85
197,0,40,25.67,0.0,0.83
197,0,55,25.64,0.0,0.82
197,0,65,25.6,0.0,0.8
197,1,15,25.58,0.0,0.79
197,1,25,25.56,0.0,0.78
197,1,35,25.55,0.0,0.77
197,1,45,25.53,0.0,0.77
197,1,55,25.52,0.0,0.76
197,1,65,25.51,0.0,0.75
197,2,10,25.51,0.0,0.75
197,2,20,25.52,0.0,0.76
197,2,30,25.53,0.0,0.77
197,2,40,25.55,0.0,0.78
197,2,50,25.57,0.0,0.79
197,2,60,25.59,0.0,0.8
197,3,10,25.6,0.0,0.8
197,3,20,25.6,0.0,0.8
197,3,30,25.6,0.0,0.8
197,3,40,25.6,0.0,0.8
197,3,50,25.6,0.0,0.8
197,3,60,25.6,0.0,0.8
197,4,10,25.61,0.0,0.8
197,4,20,25.62,0.0,0.81
197,4,30,25.62,0.0,0.81
197,4,40,25.62,0.0,0.81
197,4,50,25.63,0.0,0.81
197,4,60,25.63,0.0,0.82
197,5,15,24.12,4620350.46,0.06
197,5,25,24.01,3921994.82,0.01
197,5,35,24.0,3588926.69,0.0
197,5,45,24.0,3405472.51,-0.0
197,5,53,24.0,3270175.05,-0.0
197,5,63,24.0,3193670.42,-0.0
197,6,13,24.0,3445657.53,-0.0
197,6,23,24.0,3466757.59,-0.0
197,6,33,24.0,3487903.39,-0.0
197,6,43,24.0,3506208.43,-0.0
197,6,53,24.0,3524079.78,-0.0
197,6,63,24.0,3545297.67,-0.0
197,7,13,24.0,4266870.38,-0.0
197,7,23,24.0,4382107.57,-0.0
197,7,33,24.0,4453988.43,-0.0
197,7,43,24.0,4517041.91,-0.0
197,7,53,24.0,4574551.39,-0.0
197,7,62,24.0,4628332.27,-0.0
197,8,12,24.0,4681961.59,-0.0
197,8,23,24.0,4734115.21,-0.0
197,8,32,24.0,4784168.73,-0.0
197,8,43,24.0,4834109.86,-0.0
197,8,53,24.0,4880615.06,-0.0
197,8,63,24.0,4922555.9,-0.0
197,9,13,24.0,4948903.17,-0.0
197,9,23,24.0,4973950.14,-0.0
197,9,33,24.0,5000131.67,-0.0
197,9,43,24.0,5024785.41,-0.0
197,9,53,24.0,5048382.81,-0.0
197,9,62,24.0,5070903.13,-0.0
197,10,12,24.0,5085265.39,-0.0
197,10,23,24.0,5101207.37,-0.0
197,10,32,24.0,5117057.6,-0.0
197,10,42,24.0,5133383.06,-0.0
197,10,53,24.0,5150386.92,-0.0
197,10,62,24.0,5173343.92,-0.0
197,11,13,24.0,4987812.31,-0.0
197,11,23,24.0,4992702.1,-0.0
197,11,35,24.0,5001586.77,-0.0
197,11,45,24.0,5011576.17,-0.0
197,11,50,24.0,5023058.87,-0.0
197,11,60,24.0,5034304.06,-0.0
197,12,10,24.0,5258055.63,-0.0
197,12,20,24.0,5297670.53,-0.0
197,12,30,24.0,5332320.43,-0.0
197,12,40,24.0,5365264.72,-0.0
197,12,50,24.0,5397218.88,-0.0
197,12,60,24.0,5428685.95,-0.0
197,13,10,24.0,5459939.68,-0.0
197,13,20,24.0,5490682.78,-0.0
197,13,30,24.0,5522541.23,-0.0
197,13,40,24.0,5552264.22,-0.0
197,13,50,24.0,5581283.48,-0.0
197,13,60,24.0,5609859.97,-0.0
197,14,10,24.0,5620031.9,-0.0
197,14,20,24.0,5628272.89,-0.0
197,14,30,24.0,5633838.38,-0.0
197,14,40,24.0,5639659.33,-0.0
197,14,50,24.0,5644065.13,-0.0
197,14,65,24.0,5644029.97,-0.0
197,15,15,24.0,5636383.98,-0.0
197,15,25,24.0,5627179.5,-0.0
197,15,35,24.0,5616657.87,-0.0
197,15,43,24.0,5606628.23,-0.0
197,15,53,24.0,5597459.85,-0.0
197,15,63,24.0,5587806.53,-0.0
197,16,13,24.0,5025768.15,-0.0
197,16,23,24.0,4968245.81,-0.0
197,16,33,24.0,4944172.02,-0.0
197,16,43,24.0,4923753.63,-0.0
197,16,53,24.0,4907466.74,-0.0
197,16,63,24.0,4893108.01,-0.0
197,17,13,24.0,4661270.42,-0.0
197,17,23,24.0,4590746.51,-0.0
197,17,33,24.0,4533891.13,-0.0
197,17,43,24.0,4468883.63,-0.0
197,17,53,24.0,4408213.99,-0.0
197,17,63,24.0,4346361.7,-0.0
197,18,13,24.0,4292652.51,-0.0
197,18,23,24.0,4239159.79,-0.0
197,18,33,24.0,4187302.93,-0.0
197,18,43,24.0,4139560.08,-0.0
197,18,53,24.0,4085157.52,-0.0
197,18,63,24.0,4032595.29,-0.0
197,19,13,24.0,3951259.91,-0.0
197,19,23,24.0,3883216.32,-0.0
197,19,33,24.0,3839132.22,-0.0
197,19,43,24.0,3809377.1,-0.0
197,19,55,24.0,3784106.66,-0.0
197,19,65,24.0,3764414.16,-0.0
197,20,15,24.0,3729287.6,-0.0
197,20,25,24.0,3693229.12,-0.0
197,20,35,24.0,3657988.82,-0.0
197,20,45,24.0,3622734.38,-0.0
197,20,55,24.0,3587541.35,-0.0
197,20,65,24.0,3552505.29,-0.0
197,21,12,24.63,0.0,0.31
197,21,25,25.27,0.0,0.63
197,21,30,25.53,0.0,0.77
197,21,40,25.62,0.0,0.81
197,21,50,25.68,0.0,0.84
197,21,60,25.72,0.0,0.86
197,22,10,25.74,0.0,0.87
197,22,20,25.76,0.0,0.88
197,22,30,25.78,0.0,0.89
197,22,40,25.8,0.0,0.9
197,22,50,25.82,0.0,0.91
197,22,60,25.83,0.0,0.92
197,23,10,25.83,0.0,0.92
197,23,20,25.83,0.0,0.92
197,23,30,25.83,0.0,0.92
197,23,40,25.83,0.0,0.92
197,23,50,25.83,0.0,0.92
197,23,60,25.83,0.0,0.91
198,0,10,25.83,0.0,0.91
198,0,20,25.83,0.0,0.91
198,0,30,25.83,0.0,0.91
198,0,40,25.83,0.0,0.91
198,0,50,25.83,0.0,0.91
198,0,60,25.83,0.0,0.91
198,1,10,25.83,0.0,0.91
198,1,20,25.82,0.0,0.91
198,1,30,25.82,0.0,0.91
198,1,40,25.82,0.0,0.91
198,1,50,25.81,0.0,0.91
198,1,60,25.81,0.0,0.9
198,2,10,25.8,0.0,0.9
198,2,20,25.8,0.0,0.9
198,2,30,25.79,0.0,0.89
198,2,40,25.78,0.0,0.89
198,2,50,25.77,0.0,0.89
198,2,60,25.77,0.0,0.88
198,3,10,25.76,0.0,0.88
198,3,20,25.75,0.0,0.88
198,3,30,25.74,0.0,0.87
198,3,40,25.74,0.0,0.87
198,3,50,25.73,0.0,0.86
198,3,60,25.72,0.0,0.86
198,4,10,25.72,0.0,0.86
198,4,20,25.72,0.0,0.86
198,4,30,25.71,0.0,0.86
198,4,40,25.71,0.0,0.85
198,4,50,25.7,0.0,0.85
198,4,60,25.69,0.0,0.85
198,5,15,24.13,4632722.42,0.06
198,5,20,24.0,3903604.48,0.0
198,5,30,24.0,3560701.31,-0.0
198,5,45,24.0,3344484.51,-0.0
198,5,55,24.0,3229419.22,-0.0
198,5,65,24.0,3142077.15,-0.0
198,6,13,24.0,3378093.76,-0.0
198,6,23,24.0,3427046.97,-0.0
198,6,33,24.0,3475370.3,-0.0
198,6,43,24.0,3524782.35,-0.0
198,6,53,24.0,3575633.3,-0.0
198,6,63,24.0,3630153.79,-0.0
198,7,13,24.0,4390617.45,-0.0
198,7,23,24.0,4542166.33,-0.0
198,7,33,24.0,4645668.49,-0.0
198,7,43,24.0,4740064.53,-0.0
198,7,53,24.0,4829667.84,-0.0
198,7,62,24.0,4916096.08,-0.0
198,8,12,24.0,4974833.0,-0.0
198,8,23,24.0,5028457.55,-0.0
198,8,32,24.0,5077284.2,-0.0
198,8,42,24.0,5119673.78,-0.0
198,8,53,24.0,5158566.47,-0.0
198,8,63,24.0,5192876.45,-0.0
198,9,13,24.0,5206164.71,-0.0
198,9,23,24.0,5219625.24,-0.0
198,9,32,24.0,5234462.67,-0.0
198,9,43,24.0,5249014.17,-0.0
198,9,53,24.0,5262105.29,-0.0
198,9,63,24.0,5274812.56,-0.0
198,10,13,24.0,5286618.84,-0.0
198,10,23,24.0,5299506.51,-0.0
198,10,33,24.0,5311804.24,-0.0
198,10,43,24.0,5325224.81,-0.0
198,10,53,24.0,5339347.43,-0.0
198,10,65,24.0,5358263.32,-0.0
198,11,15,24.0,5193143.51,-0.0
198,11,25,24.0,5216817.49,-0.0
198,11,35,24.0,5245298.21,-0.0
198,11,45,24.0,5276162.58,-0.0
198,11,55,24.0,5308410.51,-0.0
198,11,65,24.0,5341455.74,-0.0
198,12,15,24.0,5544190.67,-0.0
198,12,25,24.0,5557035.82,-0.0
198,12,35,24.0,5563098.99,-0.0
198,12,45,24.0,5560654.07,-0.0
198,12,55,24.0,5554451.3,-0.0
198,12,60,24.0,5547337.42,-0.0
198,13,10,24.0,5546249.17,-0.0
198,13,20,24.0,5544288.95,-0.0
198,13,30,24.0,5543109.51,-0.0
198,13,40,24.0,5545039.05,-0.0
198,13,50,24.0,5547985.07,-0.0
198,13,60,24.0,5551295.32,-0.0
198,14,10,24.0,5584524.24,-0.0
198,14,20,24.0,5622303.89,-0.0
198,14,35,24.0,5663526.3,-0.0
198,14,45,24.0,5704577.14,-0.0
198,14,55,24.0,5746589.0,-0.0
198,14,65,24.0,5789279.34,-0.0
198,15,13,24.0,5775557.79,-0.0
198,15,23,24.0,5755472.35,-0.0
198,15,33,24.0,5729764.16,-0.0
198,15,43,24.0,5698654.95,-0.0
198,15,53,24.0,5657630.3,-0.0
198,15,63,24.0,5618624.37,-0.0
198,16,13,24.0,5035164.86,-0.0
198,16,23,24.0,4944535.54,-0.0
198,16,33,24.0,4887585.57,-0.0
198,16,43,24.0,4837487.11,-0.0
198,16,53,24.0,4792743.79,-0.0
198,16,63,24.0,4751137.4,-0.0
198,17,13,24.0,4505410.16,-0.0
198,17,23,24.0,4414287.54,-0.0
198,17,33,24.0,4337174.99,-0.0
198,17,43,24.0,4262700.13,-0.0
198,17,53,24.0,4190096.98,-0.0
198,17,63,24.0,4110326.45,-0.0
198,18,13,24.0,4075285.36,-0.0
198,18,23,24.0,4040830.7,-0.0
198,18,33,24.0,4001039.48,-0.0
198,18,43,24.0,3975179.63,-0.0
198,18,53,24.0,3954718.17,-0.0
198,18,65,24.0,3934569.64,-0.0
198,19,15,24.0,3838142.1,-0.0
198,19,23,24.0,3762081.17,-0.0
198,19,33,24.0,3703128.06,-0.0
198,19,45,24.0,3649324.95,-0.0
198,19,55,24.0,3598911.23,-0.0
198,19,65,24.0,3550436.08,-0.0
198,20,15,24.0,3538441.98,-0.0
198,20,25,24.0,3526053.68,-0.0
198,20,35,24.0,3514874.0,-0.0
198,20,45,24.0,3503948.7,-0.0
198,20,50,24.0,3493447.36,-0.0
198,20,60,24.0,3482924.97,-0.0
198,21,12,24.64,0.0,0.32
198,21,25,25.29,0.0,0.64
198,21,35,25.51,0.0,0.75
198,21,45,25.6,0.0,0.8
198,21,55,25.65,0.0,0.82
198,21,65,25.67,0.0,0.84
198,22,15,25.69,0.0,0.84
198,22,20,25.71,0.0,0.86
198,22,30,25.73,0.0,0.86
198,22,40,25.74,0.0,0.87
198,22,50,25.76,0.0,0.88
198,22,60,25.77,0.0,0.88
198,23,10,25.77,0.0,0.88
198,23,20,25.78,0.0,0.89
198,23,30,25.79,0.0,0.89
198,23,40,25.8,0.0,0.9
198,23,50,25.81,0.0,0.9
198,23,60,25.82,0.0,0.91
199,0,10,25.82,0.0,0.91
199,0,20,25.83,0.0,0.91
199,0,30,25.83,0.0,0.91
199,0,40,25.83,0.0,0.92
199,0,50,25.83,0.0,0.92
199,0,60,25.83,0.0,0.92
199,1,10,25.83,0.0,0.91
199,1,20,25.83,0.0,0.91
199,1,30,25.82,0.0,0.91
199,1,40,25.82,0.0,0.91
199,1,50,25.81,0.0,0.91
199,1,60,25.81,0.0,0.9
199,2,10,25.81,0.0,0.9
199,2,20,25.81,0.0,0.9
199,2,30,25.81,0.0,0.9
199,2,40,25.81,0.0,0.9
199,2,50,25.81,0.0,0.9
199,2,60,25.81,0.0,0.91
199,3,10,25.81,0.0,0.9
199,3,20,25.8,0.0,0.9
199,3,30,25.79,0.0,0.9
199,3,40,25.78,0.0,0.89
199,3,50,25.78,0.0,0.89
199,3,60,25.77,0.0,0.88
199,4,10,25.77,0.0,0.88
199,4,20,25.77,0.0,0.88
199,4,30,25.77,0.0,0.88
199,4,40,25.76,0.0,0.88
199,4,50,25.76,0.0,0.88
199,4,60,25.75,0.0,0.88
199,5,15,24.13,4653582.68,0.07
199,5,20,24.0,3925952.62,0.0
199,5,30,24.0,3588739.39,-0.0
199,5,45,24.0,3383098.4,-0.0
199,5,55,24.0,3271103.4,-0.0
199,5,65,24.0,3185601.98,-0.0
